order_amount,product_category,payment_method,return_reason,past_returns,past_returns.1,past_returns.2,delivery_delay_days,refund_type,is_fraud,risk
217.81,Home,PayPal,Used then returned,6.0,Returned,87.0,0.0,Instant,1,High
166.99,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
321.94,Clothing,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
498.85,Home,Debit Card,Not as described,1.0,Returned,-153.0,0.0,Instant,0,Low
19.97,Toys,Gift Card,Used then returned,6.0,Returned,-43.0,0.0,Instant,1,High
470.44,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
438.44,Books,PayPal,Not as described,1.0,Returned,518.0,0.0,Instant,0,Low
191.23,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
130.0,Toys,PayPal,Defective,4.0,Returned,127.0,0.0,Post,0,Medium
88.77,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
287.74,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
447.59,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
45.84,Electronics,Gift Card,Not as described,1.0,Returned,362.0,0.0,Instant,0,Low
494.81,Toys,PayPal,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
189.86,Home,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
38.05,Books,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
406.83,Toys,Credit Card,Not as described,4.0,Returned,9.0,0.0,Post,0,Medium
187.45,Toys,Credit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
115.99,Clothing,Credit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
22.19,Toys,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
116.44,Electronics,PayPal,Wrong item,1.0,Returned,-106.0,0.0,Instant,0,Low
116.21,Toys,Gift Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
57.19,Clothing,Gift Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
404.31,Clothing,Gift Card,Changed mind,0.0,Returned,-174.0,0.0,Instant,0,Low
182.43,Toys,PayPal,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
21.59,Home,Gift Card,Wrong item,3.0,Returned,-237.0,0.0,Post,0,Medium
99.07,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
92.2,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
121.02,Toys,Debit Card,Wrong item,5.0,Returned,627.0,0.0,Post,0,Medium
439.05,Home,Debit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
44.19,Clothing,Credit Card,Not as described,5.0,Returned,381.0,0.0,Post,0,Medium
427.84,Books,Gift Card,Not as described,4.0,Returned,-44.0,0.0,Post,0,Medium
398.05,Clothing,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
203.51,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
381.11,Books,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
346.59,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
484.11,Toys,Gift Card,Not as described,0.0,Returned,-3.0,0.0,Instant,0,Low
385.49,Electronics,Credit Card,Changed mind,1.0,Returned,-662.0,0.0,Instant,0,Low
144.01,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
474.71,Books,Credit Card,Changed mind,1.0,Returned,612.0,0.0,Instant,0,Low
403.64,Home,Debit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
235.75,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
318.96,Books,Credit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
415.32,Electronics,Debit Card,Item Damaged,4.0,Returned,533.0,0.0,Instant,1,High
232.16,Books,Debit Card,Wrong item,1.0,Returned,284.0,0.0,Instant,0,Low
309.67,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
398.17,Home,Credit Card,Not as described,1.0,Returned,260.0,0.0,Instant,0,Low
340.19,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
454.13,Toys,PayPal,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
32.39,Clothing,Debit Card,Item Damaged,5.0,Returned,108.0,0.0,Instant,1,High
165.48,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
464.48,Home,PayPal,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
137.7,Clothing,PayPal,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
295.19,Home,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
256.14,Books,Credit Card,Defective,0.0,Returned,251.0,0.0,Instant,0,Low
172.01,Clothing,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
157.62,Home,PayPal,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
54.23,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
101.15,Books,Credit Card,Not Delivered,4.0,Returned,-508.0,0.0,Instant,1,High
130.72,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
187.74,Electronics,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
340.95,Clothing,Debit Card,Defective,0.0,Returned,-77.0,0.0,Instant,0,Low
50.73,Home,Gift Card,Not Delivered,5.0,Returned,-172.0,0.0,Instant,1,High
72.63,Books,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
67.57,Electronics,Credit Card,Defective,3.0,Returned,167.0,0.0,Post,0,Medium
233.55,Books,PayPal,Wrong item,0.0,Returned,-1.0,0.0,Instant,0,Low
306.7,Electronics,Gift Card,Used then returned,4.0,Returned,423.0,0.0,Instant,1,High
422.68,Home,Credit Card,Used then returned,3.0,Returned,461.0,0.0,Instant,1,High
256.01,Home,PayPal,Used then returned,4.0,Returned,-208.0,0.0,Instant,1,High
312.2,Clothing,PayPal,Used then returned,6.0,Returned,-50.0,0.0,Instant,1,High
425.59,Home,Gift Card,Not as described,0.0,Returned,259.0,0.0,Instant,0,Low
270.07,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
488.26,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
252.67,Clothing,PayPal,,5.0,Not Returned,,0.0,Post,0,Medium
336.88,Electronics,PayPal,Not as described,4.0,Returned,-168.0,0.0,Post,0,Medium
298.97,Home,Debit Card,,3.0,Not Returned,,0.0,Post,0,Medium
322.79,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
387.67,Clothing,Credit Card,Changed mind,1.0,Returned,44.0,0.0,Instant,0,Low
201.18,Toys,PayPal,Not as described,0.0,Returned,-41.0,0.0,Instant,0,Low
16.88,Toys,Credit Card,Not as described,1.0,Returned,277.0,0.0,Instant,0,Low
172.27,Electronics,Debit Card,Defective,0.0,Returned,-198.0,0.0,Instant,0,Low
432.12,Clothing,Credit Card,Wrong item,1.0,Returned,-217.0,0.0,Instant,0,Low
254.71,Toys,PayPal,Defective,3.0,Returned,653.0,0.0,Post,0,Medium
191.99,Books,Debit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
74.69,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
92.66,Electronics,Credit Card,Not as described,1.0,Returned,-90.0,0.0,Instant,0,Low
481.94,Electronics,Debit Card,Changed mind,0.0,Returned,309.0,0.0,Instant,0,Low
488.0,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
436.57,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
147.65,Home,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
497.04,Home,PayPal,Wrong item,4.0,Returned,-295.0,0.0,Post,0,Medium
441.11,Home,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
53.97,Toys,Credit Card,Item Damaged,4.0,Returned,185.0,0.0,Instant,1,High
240.8,Home,Gift Card,Not as described,1.0,Returned,-238.0,0.0,Instant,0,Low
77.38,Electronics,Debit Card,Wrong item,5.0,Returned,-30.0,0.0,Post,0,Medium
74.67,Books,PayPal,Wrong item,4.0,Returned,238.0,0.0,Post,0,Medium
319.49,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
349.96,Clothing,Credit Card,Used then returned,5.0,Returned,-160.0,0.0,Instant,1,High
412.94,Home,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
461.86,Books,Credit Card,Wrong item,5.0,Returned,-100.0,0.0,Post,0,Medium
382.46,Electronics,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
412.73,Electronics,PayPal,Changed mind,1.0,Returned,87.0,0.0,Instant,0,Low
278.65,Toys,Credit Card,Defective,3.0,Returned,-288.0,0.0,Post,0,Medium
8.07,Books,Credit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
149.58,Toys,Gift Card,Changed mind,5.0,Returned,-429.0,0.0,Post,0,Medium
86.22,Electronics,Credit Card,Defective,0.0,Returned,184.0,0.0,Instant,0,Low
163.58,Clothing,Gift Card,Defective,1.0,Returned,247.0,0.0,Instant,0,Low
250.16,Home,PayPal,Not as described,1.0,Returned,267.0,0.0,Instant,0,Low
451.11,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
165.08,Electronics,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
157.1,Toys,PayPal,Wrong item,1.0,Returned,-91.0,0.0,Instant,0,Low
119.55,Books,Credit Card,Used then returned,3.0,Returned,365.0,0.0,Instant,1,High
240.24,Home,Credit Card,Item Damaged,4.0,Returned,-228.0,0.0,Instant,1,High
275.01,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
207.52,Toys,PayPal,Not as described,4.0,Returned,-130.0,0.0,Post,0,Medium
211.43,Books,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
453.63,Toys,Gift Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
338.51,Books,Credit Card,Wrong item,0.0,Returned,-1.0,0.0,Instant,0,Low
8.59,Electronics,Debit Card,Wrong item,1.0,Returned,-45.0,0.0,Instant,0,Low
415.89,Clothing,PayPal,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
306.15,Clothing,Gift Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
51.25,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
62.06,Clothing,Debit Card,Defective,0.0,Returned,530.0,0.0,Instant,0,Low
290.87,Toys,Debit Card,Wrong item,1.0,Returned,154.0,0.0,Instant,0,Low
345.65,Toys,PayPal,Defective,3.0,Returned,29.0,0.0,Post,0,Medium
76.11,Toys,PayPal,Not as described,1.0,Returned,74.0,0.0,Instant,0,Low
249.18,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
15.57,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
210.84,Home,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
427.08,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
97.95,Electronics,PayPal,Changed mind,4.0,Returned,-80.0,0.0,Post,0,Medium
96.21,Books,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
106.33,Books,Credit Card,Used then returned,3.0,Returned,18.0,0.0,Instant,1,High
142.08,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
286.27,Home,Debit Card,Defective,1.0,Returned,165.0,0.0,Instant,0,Low
456.73,Toys,Gift Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
453.04,Books,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
125.86,Books,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
290.71,Home,PayPal,Used then returned,5.0,Returned,-43.0,0.0,Instant,1,High
214.01,Clothing,Credit Card,Used then returned,4.0,Not Returned,,0.0,Instant,1,High
447.53,Toys,Debit Card,Used then returned,6.0,Returned,647.0,0.0,Instant,1,High
49.13,Electronics,PayPal,Not as described,1.0,Returned,366.0,0.0,Instant,0,Low
499.68,Books,Gift Card,,5.0,Not Returned,,0.0,Post,0,Medium
133.29,Electronics,Gift Card,Changed mind,0.0,Returned,-69.0,0.0,Instant,0,Low
171.26,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
263.61,Toys,PayPal,Used then returned,4.0,Returned,-54.0,0.0,Instant,1,High
141.66,Toys,PayPal,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
130.45,Home,Gift Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
89.54,Home,Debit Card,Wrong item,1.0,Returned,-169.0,0.0,Instant,0,Low
432.74,Clothing,PayPal,Used then returned,6.0,Returned,-143.0,0.0,Instant,1,High
448.19,Books,Gift Card,Item Damaged,6.0,Returned,344.0,0.0,Instant,1,High
151.82,Toys,Debit Card,Used then returned,5.0,Not Returned,,0.0,Instant,1,High
246.99,Clothing,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
393.67,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
410.86,Clothing,PayPal,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
357.36,Electronics,Debit Card,,4.0,Not Returned,,0.0,Post,0,Medium
174.11,Home,Credit Card,Defective,0.0,Returned,-19.0,0.0,Instant,0,Low
81.35,Books,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
240.51,Home,PayPal,Wrong item,0.0,Returned,-363.0,0.0,Instant,0,Low
47.81,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
417.73,Home,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
359.91,Electronics,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
167.89,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
278.81,Clothing,PayPal,Defective,5.0,Returned,219.0,0.0,Post,0,Medium
396.25,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
283.04,Toys,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
56.1,Books,PayPal,Defective,0.0,Returned,28.0,0.0,Instant,0,Low
245.22,Books,Credit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
463.64,Toys,Gift Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
393.53,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
423.72,Home,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
325.4,Toys,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
180.14,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
368.68,Home,Credit Card,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
120.14,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
383.35,Electronics,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
300.76,Electronics,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
143.72,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
229.1,Toys,Debit Card,Not as described,0.0,Returned,-53.0,0.0,Instant,0,Low
184.6,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
90.0,Home,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
236.91,Books,Gift Card,Defective,1.0,Returned,-93.0,0.0,Instant,0,Low
285.32,Toys,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
452.21,Home,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
361.22,Clothing,Credit Card,Defective,1.0,Returned,65.0,0.0,Instant,0,Low
139.4,Books,Gift Card,Changed mind,0.0,Returned,-385.0,0.0,Instant,0,Low
281.44,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
397.47,Home,Debit Card,Wrong item,0.0,Returned,276.0,0.0,Instant,0,Low
67.61,Books,PayPal,Changed mind,1.0,Returned,-66.0,0.0,Instant,0,Low
188.05,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
233.29,Electronics,Debit Card,Not Delivered,4.0,Not Returned,,0.0,Instant,1,High
190.1,Books,Gift Card,Wrong item,0.0,Returned,-399.0,0.0,Instant,0,Low
140.05,Toys,Debit Card,Changed mind,4.0,Returned,249.0,0.0,Post,0,Medium
424.97,Toys,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
257.63,Electronics,Credit Card,Used then returned,5.0,Returned,-222.0,0.0,Instant,1,High
440.18,Home,PayPal,Not Delivered,6.0,Returned,-319.0,0.0,Instant,1,High
435.02,Clothing,PayPal,Item Damaged,3.0,Returned,-494.0,0.0,Instant,1,High
21.61,Electronics,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
450.62,Clothing,Gift Card,Wrong item,5.0,Returned,355.0,0.0,Post,0,Medium
247.25,Electronics,Debit Card,Defective,1.0,Returned,435.0,0.0,Instant,0,Low
80.86,Home,Debit Card,Not as described,0.0,Returned,-155.0,0.0,Instant,0,Low
92.11,Clothing,Credit Card,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
329.5,Electronics,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
341.29,Toys,Debit Card,Not as described,0.0,Returned,-8.0,0.0,Instant,0,Low
93.46,Home,PayPal,Used then returned,3.0,Not Returned,,0.0,Instant,1,High
307.05,Books,Credit Card,Item Damaged,3.0,Returned,22.0,0.0,Instant,1,High
369.59,Electronics,Credit Card,,5.0,Not Returned,,0.0,Post,0,Medium
478.16,Books,Credit Card,Not Delivered,6.0,Returned,509.0,0.0,Instant,1,High
297.2,Electronics,Gift Card,Not as described,4.0,Returned,298.0,0.0,Post,0,Medium
331.94,Electronics,Credit Card,Changed mind,0.0,Returned,-303.0,0.0,Instant,0,Low
136.55,Books,PayPal,Item Damaged,3.0,Not Returned,,0.0,Instant,1,High
403.66,Clothing,Debit Card,Used then returned,3.0,Returned,-426.0,0.0,Instant,1,High
129.7,Electronics,Credit Card,Defective,1.0,Returned,-376.0,0.0,Instant,0,Low
325.47,Clothing,PayPal,Used then returned,3.0,Returned,-265.0,0.0,Instant,1,High
139.79,Books,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
265.98,Clothing,Credit Card,Changed mind,1.0,Returned,-62.0,0.0,Instant,0,Low
217.78,Clothing,PayPal,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
11.96,Books,Credit Card,Not as described,1.0,Returned,75.0,0.0,Instant,0,Low
47.3,Home,PayPal,Defective,0.0,Returned,-228.0,0.0,Instant,0,Low
322.55,Books,Credit Card,Used then returned,6.0,Returned,238.0,0.0,Instant,1,High
487.84,Home,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
81.58,Home,Credit Card,Changed mind,1.0,Returned,-115.0,0.0,Instant,0,Low
70.42,Home,Credit Card,Changed mind,0.0,Returned,25.0,0.0,Instant,0,Low
363.8,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
472.93,Clothing,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
453.32,Books,Credit Card,Changed mind,0.0,Returned,109.0,0.0,Instant,0,Low
443.89,Home,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
326.8,Books,Gift Card,Wrong item,0.0,Returned,-201.0,0.0,Instant,0,Low
291.62,Toys,Gift Card,Wrong item,0.0,Returned,-193.0,0.0,Instant,0,Low
434.75,Clothing,Gift Card,Not as described,1.0,Returned,-227.0,0.0,Instant,0,Low
394.76,Clothing,Credit Card,Changed mind,3.0,Returned,164.0,0.0,Post,0,Medium
36.05,Books,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
477.27,Home,Credit Card,Not Delivered,3.0,Returned,152.0,0.0,Instant,1,High
478.9,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
94.16,Clothing,Gift Card,Changed mind,1.0,Returned,-401.0,0.0,Instant,0,Low
384.36,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
47.56,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
421.01,Books,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
326.27,Toys,Credit Card,Changed mind,3.0,Returned,575.0,0.0,Post,0,Medium
415.97,Home,Debit Card,Changed mind,5.0,Returned,83.0,0.0,Post,0,Medium
87.98,Electronics,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
119.85,Home,Debit Card,Wrong item,0.0,Returned,386.0,0.0,Instant,0,Low
207.29,Clothing,Debit Card,Item Damaged,5.0,Returned,18.0,0.0,Instant,1,High
211.13,Toys,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
223.42,Toys,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
58.64,Electronics,Debit Card,Not as described,0.0,Returned,-374.0,0.0,Instant,0,Low
478.55,Home,Gift Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
197.18,Home,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
103.29,Clothing,PayPal,Item Damaged,6.0,Returned,-103.0,0.0,Instant,1,High
51.73,Clothing,Debit Card,Changed mind,1.0,Returned,-614.0,0.0,Instant,0,Low
58.12,Home,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
493.18,Toys,Gift Card,Wrong item,5.0,Returned,286.0,0.0,Post,0,Medium
312.66,Home,Credit Card,Changed mind,1.0,Returned,16.0,0.0,Instant,0,Low
356.55,Toys,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
191.51,Clothing,Debit Card,Item Damaged,5.0,Not Returned,,0.0,Instant,1,High
176.42,Clothing,Gift Card,,1.0,Not Returned,,0.0,Instant,0,Low
193.61,Toys,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
81.17,Electronics,Debit Card,Not as described,5.0,Returned,144.0,0.0,Post,0,Medium
229.04,Books,Gift Card,Not Delivered,3.0,Returned,230.0,0.0,Instant,1,High
219.8,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
75.02,Electronics,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
164.3,Toys,Gift Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
318.61,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
368.39,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
450.01,Clothing,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
6.91,Electronics,PayPal,Defective,0.0,Returned,120.0,0.0,Instant,0,Low
90.74,Toys,Credit Card,Item Damaged,4.0,Not Returned,,0.0,Instant,1,High
163.94,Books,Credit Card,Used then returned,5.0,Returned,332.0,0.0,Instant,1,High
427.92,Electronics,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
21.48,Books,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
52.58,Toys,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
104.41,Toys,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
230.07,Electronics,Debit Card,Used then returned,4.0,Returned,75.0,0.0,Instant,1,High
63.6,Toys,PayPal,Defective,3.0,Returned,-614.0,0.0,Post,0,Medium
453.99,Home,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
371.33,Electronics,Credit Card,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
236.06,Clothing,Credit Card,,4.0,Not Returned,,0.0,Post,0,Medium
47.81,Toys,Gift Card,Changed mind,1.0,Returned,184.0,0.0,Instant,0,Low
75.41,Electronics,Gift Card,Used then returned,6.0,Not Returned,,0.0,Instant,1,High
486.6,Clothing,Debit Card,,5.0,Not Returned,,0.0,Post,0,Medium
18.79,Books,Gift Card,Wrong item,4.0,Returned,216.0,0.0,Post,0,Medium
197.54,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
78.12,Electronics,PayPal,,3.0,Not Returned,,0.0,Post,0,Medium
472.83,Clothing,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
157.19,Books,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
68.22,Home,Credit Card,Not as described,0.0,Returned,688.0,0.0,Instant,0,Low
108.8,Clothing,Gift Card,Defective,1.0,Returned,35.0,0.0,Instant,0,Low
215.33,Home,PayPal,Used then returned,5.0,Returned,264.0,0.0,Instant,1,High
479.05,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
183.59,Home,PayPal,Defective,1.0,Returned,338.0,0.0,Instant,0,Low
330.74,Electronics,Credit Card,Changed mind,1.0,Returned,-108.0,0.0,Instant,0,Low
401.99,Clothing,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
241.99,Electronics,PayPal,Not as described,0.0,Returned,-52.0,0.0,Instant,0,Low
391.62,Electronics,Gift Card,,4.0,Not Returned,,0.0,Post,0,Medium
479.18,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
203.32,Toys,Debit Card,Item Damaged,5.0,Returned,-113.0,0.0,Instant,1,High
375.17,Books,Debit Card,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
119.37,Toys,Credit Card,Defective,1.0,Returned,-249.0,0.0,Instant,0,Low
26.53,Electronics,PayPal,,0.0,Not Returned,,0.0,Instant,0,Low
50.47,Home,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
336.91,Toys,PayPal,Used then returned,6.0,Returned,521.0,0.0,Instant,1,High
308.61,Toys,Credit Card,,3.0,Not Returned,,0.0,Post,0,Medium
263.83,Clothing,Gift Card,Changed mind,5.0,Returned,-274.0,0.0,Post,0,Medium
345.97,Electronics,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
161.19,Home,Gift Card,,0.0,Not Returned,,0.0,Instant,0,Low
307.63,Toys,Credit Card,Changed mind,1.0,Returned,116.0,0.0,Instant,0,Low
128.65,Home,PayPal,Used then returned,4.0,Returned,217.0,0.0,Instant,1,High
55.15,Home,Credit Card,,0.0,Not Returned,,0.0,Instant,0,Low
112.24,Toys,PayPal,Defective,5.0,Returned,311.0,0.0,Post,0,Medium
198.37,Electronics,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
473.82,Toys,PayPal,Changed mind,1.0,Returned,-581.0,0.0,Instant,0,Low
282.02,Electronics,Debit Card,Wrong item,4.0,Returned,-218.0,0.0,Post,0,Medium
474.68,Toys,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
482.65,Toys,Debit Card,Changed mind,1.0,Returned,-145.0,0.0,Instant,0,Low
437.04,Toys,Gift Card,,3.0,Not Returned,,0.0,Post,0,Medium
287.66,Electronics,PayPal,Used then returned,3.0,Returned,-296.0,0.0,Instant,1,High
45.76,Books,Credit Card,Defective,0.0,Returned,-129.0,0.0,Instant,0,Low
157.02,Clothing,PayPal,Not Delivered,5.0,Not Returned,,0.0,Instant,1,High
93.9,Books,PayPal,Wrong item,0.0,Returned,-217.0,0.0,Instant,0,Low
98.03,Electronics,Credit Card,,1.0,Not Returned,,0.0,Instant,0,Low
221.0,Toys,PayPal,Not Delivered,3.0,Not Returned,,0.0,Instant,1,High
105.91,Toys,Debit Card,,0.0,Not Returned,,0.0,Instant,0,Low
244.45,Toys,Debit Card,,1.0,Not Returned,,0.0,Instant,0,Low
375.87,Home,Debit Card,Wrong item,3.0,Returned,-413.0,0.0,Post,0,Medium
419.25,Toys,Credit Card,Defective,1.0,Returned,-175.0,0.0,Instant,0,Low
127.12,Books,Debit Card,Not Delivered,6.0,Not Returned,,0.0,Instant,1,High
491.32,Clothing,Debit Card,Not as described,0.0,Returned,-206.0,0.0,Instant,0,Low
206.37,Electronics,PayPal,,4.0,Not Returned,,0.0,Post,0,Medium
203.85,Clothing,Gift Card,Changed mind,0.0,Returned,523.0,0.0,Instant,0,Low
338.75,Home,Gift Card,Defective,0.0,Returned,-162.0,0.0,Instant,0,Low
159.26,Electronics,PayPal,,1.0,Not Returned,,0.0,Instant,0,Low
